CPT,Total_Amount,Probability
99214Rx,17.65,4.7623583198399846e-05
99214Rx,17.66,2.3811791599199923e-05
99214Rx,17.62,0.00011905895799599962
99214Rx,44.09,2.3811791599199923e-05
99214Rx,37.79,9.524716639679969e-05
99214Rx,12.28,4.7623583198399846e-05
99214Rx,84.07,0.00023811791599199925
99214Rx,6.13,9.524716639679969e-05
99214Rx,6.12,7.143537479759977e-05
99214Rx,12.24,0.00019049433279359938
99214Rx,48.06,2.3811791599199923e-05
99214Rx,35.36,4.7623583198399846e-05
99214Rx,76.65,9.524716639679969e-05
99214Rx,76.66,0.00011905895799599962
99214Rx,3.36,0.00011905895799599962
99214Rx,3.34,9.524716639679969e-05
99214Rx,3.35,2.3811791599199923e-05
99214Rx,3.33,2.3811791599199923e-05
99214Rx,3.38,0.00019049433279359938
99214Rx,3.39,0.000309553290789599
99214Rx,19.5,4.7623583198399846e-05
99214Rx,285.56,4.7623583198399846e-05
99214Rx,28.29,9.524716639679969e-05
99214Rx,31.71,0.00011905895799599962
99214Rx,31.74,4.7623583198399846e-05
99214Rx,8.88,0.00023811791599199925
99214Rx,8.89,4.7623583198399846e-05
99214Rx,166.85,7.143537479759977e-05
99214Rx,70.0,0.00014287074959519954
99214Rx,8.83,0.00011905895799599962
99214Rx,8.81,0.0002857414991903991
99214Rx,8.86,0.00014287074959519954
99214Rx,8.87,9.524716639679969e-05
99214Rx,8.84,4.7623583198399846e-05
99214Rx,451.26,9.524716639679969e-05
99214Rx,15.0,0.0022859319935231927
99214Rx,0.59,0.00019049433279359938
99214Rx,15.2,2.3811791599199923e-05
99214Rx,15.3,2.3811791599199923e-05
99214Rx,15.5,4.7623583198399846e-05
99214Rx,-27.39,0.00011905895799599962
99214Rx,5.85,0.0002143061243927993
99214Rx,5.84,0.00011905895799599962
99214Rx,5.87,7.143537479759977e-05
99214Rx,5.81,0.00011905895799599962
99214Rx,5.83,0.00016668254119439946
99214Rx,5.89,0.00014287074959519954
99214Rx,5.88,4.7623583198399846e-05
99214Rx,91.38,0.00011905895799599962
99214Rx,85.84,7.143537479759977e-05
99214Rx,121.65,4.7623583198399846e-05
99214Rx,50.5,4.7623583198399846e-05
99214Rx,2.76,4.7623583198399846e-05
99214Rx,50.0,0.002428802743118392
99214Rx,50.2,2.3811791599199923e-05
99214Rx,74.2,9.524716639679969e-05
99214Rx,393.86,7.143537479759977e-05
99214Rx,2.19,7.143537479759977e-05
99214Rx,9.17,7.143537479759977e-05
99214Rx,2.16,2.3811791599199923e-05
99214Rx,2.15,0.0002143061243927993
99214Rx,2.12,2.3811791599199923e-05
99214Rx,24.06,4.7623583198399846e-05
99214Rx,187.06,7.143537479759977e-05
99214Rx,24.02,0.00023811791599199925
99214Rx,38.97,0.00011905895799599962
99214Rx,103.94,9.524716639679969e-05
99214Rx,113.1,9.524716639679969e-05
99214Rx,3.6,0.00019049433279359938
99214Rx,3.7,0.0004524240403847986
99214Rx,3.4,7.143537479759977e-05
99214Rx,3.5,0.00019049433279359938
99214Rx,3.2,0.00011905895799599962
99214Rx,3.3,0.00026192970759119917
99214Rx,3.0,0.0014048957043527955
99214Rx,3.1,0.0002143061243927993
99214Rx,3.8,0.0002857414991903991
99214Rx,3.9,4.7623583198399846e-05
99214Rx,39.74,0.00014287074959519954
99214Rx,53.65,2.3811791599199923e-05
99214Rx,109.0,9.524716639679969e-05
99214Rx,198.08,9.524716639679969e-05
99214Rx,4.89,0.00011905895799599962
99214Rx,4.86,0.0002143061243927993
99214Rx,4.87,9.524716639679969e-05
99214Rx,4.84,9.524716639679969e-05
99214Rx,4.85,2.3811791599199923e-05
99214Rx,4.82,0.0003333650823887989
99214Rx,66.24,7.143537479759977e-05
99214Rx,7.29,0.0002857414991903991
99214Rx,7.25,0.00019049433279359938
99214Rx,17.91,0.00019049433279359938
99214Rx,7.26,4.7623583198399846e-05
99214Rx,17.94,9.524716639679969e-05
99214Rx,7.23,7.143537479759977e-05
99214Rx,7.22,0.00011905895799599962
99214Rx,4.64,7.143537479759977e-05
99214Rx,25.44,4.7623583198399846e-05
99214Rx,41.72,4.7623583198399846e-05
99214Rx,4.61,0.00011905895799599962
99214Rx,291.99,9.524716639679969e-05
99214Rx,4.68,0.0002857414991903991
99214Rx,-88.84,4.7623583198399846e-05
99214Rx,73.84,2.3811791599199923e-05
99214Rx,80.0,0.000309553290789599
99214Rx,27.47,2.3811791599199923e-05
99214Rx,80.8,9.524716639679969e-05
99214Rx,24.85,0.0002143061243927993
99214Rx,9.94,2.3811791599199923e-05
99214Rx,24.81,2.3811791599199923e-05
99214Rx,82.2,0.00019049433279359938
99214Rx,24.82,0.00019049433279359938
99214Rx,24.88,4.7623583198399846e-05
99214Rx,9.99,9.524716639679969e-05
99214Rx,420.05,2.3811791599199923e-05
99214Rx,16.14,0.00011905895799599962
99214Rx,6.65,4.7623583198399846e-05
99214Rx,111.47,9.524716639679969e-05
99214Rx,1.52,2.3811791599199923e-05
99214Rx,1.53,0.00014287074959519954
99214Rx,15.91,4.7623583198399846e-05
99214Rx,1.56,0.00014287074959519954
99214Rx,1.54,4.7623583198399846e-05
99214Rx,1.55,4.7623583198399846e-05
99214Rx,26.89,4.7623583198399846e-05
99214Rx,26.88,0.00019049433279359938
99214Rx,10.19,2.3811791599199923e-05
99214Rx,10.13,4.7623583198399846e-05
99214Rx,10.15,7.143537479759977e-05
99214Rx,10.14,2.3811791599199923e-05
99214Rx,17.75,2.3811791599199923e-05
99214Rx,37.04,7.143537479759977e-05
99214Rx,17.78,0.00011905895799599962
99214Rx,17.79,2.3811791599199923e-05
99214Rx,-17.78,0.00023811791599199925
99214Rx,27.39,4.7623583198399846e-05
99214Rx,88.85,7.143537479759977e-05
99214Rx,301.42,2.3811791599199923e-05
99214Rx,114.12,7.143537479759977e-05
99214Rx,96.44,9.524716639679969e-05
99214Rx,138.27,2.3811791599199923e-05
99214Rx,95.03,9.524716639679969e-05
99214Rx,3.22,9.524716639679969e-05
99214Rx,3.25,0.00014287074959519954
99214Rx,3.24,7.143537479759977e-05
99214Rx,3.26,7.143537479759977e-05
99214Rx,74.17,2.3811791599199923e-05
99214Rx,73.99,4.7623583198399846e-05
99214Rx,160.19,4.7623583198399846e-05
99214Rx,31.41,2.3811791599199923e-05
99214Rx,6.26,9.524716639679969e-05
99214Rx,12.16,7.143537479759977e-05
99214Rx,6.24,9.524716639679969e-05
99214Rx,46.27,2.3811791599199923e-05
99214Rx,6.23,9.524716639679969e-05
99214Rx,6.21,0.00014287074959519954
99214Rx,9.85,0.00019049433279359938
99214Rx,2.03,0.0002143061243927993
99214Rx,48.56,7.143537479759977e-05
99214Rx,12.19,0.00011905895799599962
99214Rx,12.18,2.3811791599199923e-05
99214Rx,40.29,2.3811791599199923e-05
99214Rx,61.26,0.00019049433279359938
99214Rx,-28.41,0.00014287074959519954
99214Rx,30.97,9.524716639679969e-05
99214Rx,-58.73,4.7623583198399846e-05
99214Rx,70.05,9.524716639679969e-05
99214Rx,265.67,2.3811791599199923e-05
99214Rx,18.55,0.00011905895799599962
99214Rx,2.28,4.7623583198399846e-05
99214Rx,2.29,0.00011905895799599962
99214Rx,8.93,9.524716639679969e-05
99214Rx,8.92,9.524716639679969e-05
99214Rx,2.22,0.000309553290789599
99214Rx,33.53,9.524716639679969e-05
99214Rx,8.99,0.0002143061243927993
99214Rx,8.98,7.143537479759977e-05
99214Rx,2.25,0.000309553290789599
99214Rx,47.33,9.524716639679969e-05
99214Rx,47.32,9.524716639679969e-05
99214Rx,206.68,2.3811791599199923e-05
99214Rx,7.8,0.00014287074959519954
99214Rx,52.13,2.3811791599199923e-05
99214Rx,38.82,9.524716639679969e-05
99214Rx,131.23,7.143537479759977e-05
99214Rx,56.05,9.524716639679969e-05
99214Rx,39.48,2.3811791599199923e-05
99214Rx,4.99,0.00014287074959519954
99214Rx,4.93,7.143537479759977e-05
99214Rx,4.92,4.7623583198399846e-05
99214Rx,4.95,9.524716639679969e-05
99214Rx,4.94,9.524716639679969e-05
99214Rx,4.97,9.524716639679969e-05
99214Rx,4.96,9.524716639679969e-05
99214Rx,183.86,2.3811791599199923e-05
99214Rx,67.5,0.00019049433279359938
99214Rx,67.0,9.524716639679969e-05
99214Rx,7.51,0.000309553290789599
99214Rx,7.52,2.3811791599199923e-05
99214Rx,486.19,0.00011905895799599962
99214Rx,4.76,4.7623583198399846e-05
99214Rx,4.75,0.00019049433279359938
99214Rx,4.74,0.0004762358319839985
99214Rx,4.72,4.7623583198399846e-05
99214Rx,123.97,9.524716639679969e-05
99214Rx,4.79,2.3811791599199923e-05
99214Rx,4.78,9.524716639679969e-05
99214Rx,137.21,0.00011905895799599962
99214Rx,126.26,2.3811791599199923e-05
99214Rx,24.72,9.524716639679969e-05
99214Rx,73.92,9.524716639679969e-05
99214Rx,190.76,7.143537479759977e-05
99214Rx,41.5,0.00011905895799599962
99214Rx,27.32,0.00011905895799599962
99214Rx,27.35,0.00011905895799599962
99214Rx,27.37,0.00011905895799599962
99214Rx,41.0,9.524716639679969e-05
99214Rx,9.81,0.00011905895799599962
99214Rx,24.97,2.3811791599199923e-05
99214Rx,14.02,9.524716639679969e-05
99214Rx,9.87,9.524716639679969e-05
99214Rx,9.86,0.00023811791599199925
99214Rx,9.89,9.524716639679969e-05
99214Rx,9.88,7.143537479759977e-05
99214Rx,24.99,4.7623583198399846e-05
99214Rx,36.76,4.7623583198399846e-05
99214Rx,16.06,9.524716639679969e-05
99214Rx,183.61,4.7623583198399846e-05
99214Rx,15.46,0.00014287074959519954
99214Rx,1.49,9.524716639679969e-05
99214Rx,1.45,0.00014287074959519954
99214Rx,1.44,0.00011905895799599962
99214Rx,1.46,4.7623583198399846e-05
99214Rx,1.43,4.7623583198399846e-05
99214Rx,1.42,0.0005238594151823983
99214Rx,0.9,9.524716639679969e-05
99214Rx,0.8,0.0002143061243927993
99214Rx,36.96,9.524716639679969e-05
99214Rx,258.12,7.143537479759977e-05
99214Rx,0.0,0.7917420706733974
99214Rx,0.3,0.000309553290789599
99214Rx,0.5,0.00035717687398799885
99214Rx,0.7,0.00011905895799599962
99214Rx,0.6,9.524716639679969e-05
99214Rx,10.09,0.00019049433279359938
99214Rx,15.43,4.7623583198399846e-05
99214Rx,15.42,4.7623583198399846e-05
99214Rx,10.01,2.3811791599199923e-05
99214Rx,15.49,4.7623583198399846e-05
99214Rx,15.48,7.143537479759977e-05
99214Rx,4.03,2.3811791599199923e-05
99214Rx,17.43,4.7623583198399846e-05
99214Rx,17.44,9.524716639679969e-05
99214Rx,47.2,0.00023811791599199925
99214Rx,44.69,9.524716639679969e-05
99214Rx,176.54,4.7623583198399846e-05
99214Rx,5.27,7.143537479759977e-05
99214Rx,76.09,9.524716639679969e-05
99214Rx,76.05,4.7623583198399846e-05
99214Rx,177.96,0.00011905895799599962
99214Rx,189.23,4.7623583198399846e-05
99214Rx,96.94,2.3811791599199923e-05
99214Rx,74.08,7.143537479759977e-05
99214Rx,160.01,7.143537479759977e-05
99214Rx,33.7,0.00011905895799599962
99214Rx,1.82,7.143537479759977e-05
99214Rx,18.63,9.524716639679969e-05
99214Rx,97.14,2.3811791599199923e-05
99214Rx,6.31,0.00019049433279359938
99214Rx,6.33,2.3811791599199923e-05
99214Rx,12.03,0.00014287074959519954
99214Rx,46.38,2.3811791599199923e-05
99214Rx,6.34,7.143537479759977e-05
99214Rx,12.06,2.3811791599199923e-05
99214Rx,12.07,0.0002143061243927993
99214Rx,46.34,9.524716639679969e-05
99214Rx,1.86,9.524716639679969e-05
99214Rx,69.5,7.143537479759977e-05
99214Rx,314.63,4.7623583198399846e-05
99214Rx,19.41,9.524716639679969e-05
99214Rx,307.8,7.143537479759977e-05
99214Rx,30.81,4.7623583198399846e-05
99214Rx,30.84,2.3811791599199923e-05
99214Rx,18.43,9.524716639679969e-05
99214Rx,2.34,4.7623583198399846e-05
99214Rx,2.37,0.00019049433279359938
99214Rx,2.39,0.00019049433279359938
99214Rx,2.38,0.00011905895799599962
99214Rx,90.98,0.00019049433279359938
99214Rx,50.04,0.00011905895799599962
99214Rx,50.05,4.7623583198399846e-05
99214Rx,47.28,0.00011905895799599962
99214Rx,50.24,9.524716639679969e-05
99214Rx,459.8,4.7623583198399846e-05
99214Rx,2.52,4.7623583198399846e-05
99214Rx,22.87,9.524716639679969e-05
99214Rx,459.4,4.7623583198399846e-05
99214Rx,22.85,4.7623583198399846e-05
99214Rx,47.25,4.7623583198399846e-05
99214Rx,51.43,4.7623583198399846e-05
99214Rx,38.54,9.524716639679969e-05
99214Rx,169.25,9.524716639679969e-05
99214Rx,133.27,9.524716639679969e-05
99214Rx,127.93,0.00014287074959519954
99214Rx,43.51,2.3811791599199923e-05
99214Rx,23.27,4.7623583198399846e-05
99214Rx,7.34,0.00023811791599199925
99214Rx,93.56,2.3811791599199923e-05
99214Rx,53.47,0.00011905895799599962
99214Rx,23.28,2.3811791599199923e-05
99214Rx,9.39,4.7623583198399846e-05
99214Rx,7.49,2.3811791599199923e-05
99214Rx,32.23,4.7623583198399846e-05
99214Rx,145.48,4.7623583198399846e-05
99214Rx,7.42,0.0004762358319839985
99214Rx,7.41,9.524716639679969e-05
99214Rx,7.47,7.143537479759977e-05
99214Rx,7.45,9.524716639679969e-05
99214Rx,4.42,0.00016668254119439946
99214Rx,4.43,2.3811791599199923e-05
99214Rx,4.46,0.00011905895799599962
99214Rx,25.69,2.3811791599199923e-05
99214Rx,41.59,2.3811791599199923e-05
99214Rx,4.49,7.143537479759977e-05
99214Rx,42.76,4.7623583198399846e-05
99214Rx,22.61,7.143537479759977e-05
99214Rx,22.63,0.0002857414991903991
99214Rx,22.69,4.7623583198399846e-05
99214Rx,104.4,4.7623583198399846e-05
99214Rx,110.6,9.524716639679969e-05
99214Rx,78.31,9.524716639679969e-05
99214Rx,1.5,7.143537479759977e-05
99214Rx,1.0,2.3811791599199923e-05
99214Rx,1.1,9.524716639679969e-05
99214Rx,1.2,0.0002857414991903991
99214Rx,1.3,9.524716639679969e-05
99214Rx,27.23,2.3811791599199923e-05
99214Rx,1.8,9.524716639679969e-05
99214Rx,1.9,9.524716639679969e-05
99214Rx,14.33,9.524716639679969e-05
99214Rx,38.2,0.0005952947899799981
99214Rx,9.74,9.524716639679969e-05
99214Rx,9.75,0.00019049433279359938
99214Rx,9.77,2.3811791599199923e-05
99214Rx,59.05,4.7623583198399846e-05
99214Rx,9.71,0.00035717687398799885
99214Rx,16.72,0.0003333650823887989
99214Rx,16.74,2.3811791599199923e-05
99214Rx,36.67,2.3811791599199923e-05
99214Rx,1.38,0.00019049433279359938
99214Rx,1.39,0.00014287074959519954
99214Rx,79.93,2.3811791599199923e-05
99214Rx,1.32,7.143537479759977e-05
99214Rx,1.35,0.00014287074959519954
99214Rx,1.36,9.524716639679969e-05
99214Rx,1.37,4.7623583198399846e-05
99214Rx,115.92,9.524716639679969e-05
99214Rx,10.35,2.3811791599199923e-05
99214Rx,10.34,9.524716639679969e-05
99214Rx,10.33,2.3811791599199923e-05
99214Rx,10.32,7.143537479759977e-05
99214Rx,10.38,2.3811791599199923e-05
99214Rx,147.54,0.00011905895799599962
99214Rx,49.96,9.524716639679969e-05
99214Rx,15.58,0.0002857414991903991
99214Rx,44.79,0.00011905895799599962
99214Rx,17.58,0.000309553290789599
99214Rx,44.72,4.7623583198399846e-05
99214Rx,37.25,0.0004048004571863987
99214Rx,32.96,0.00014287074959519954
99214Rx,6.44,7.143537479759977e-05
99214Rx,6.45,9.524716639679969e-05
99214Rx,160.0,0.00014287074959519954
99214Rx,12.77,4.7623583198399846e-05
99214Rx,76.33,9.524716639679969e-05
99214Rx,12.73,9.524716639679969e-05
99214Rx,95.3,2.3811791599199923e-05
99214Rx,157.77,2.3811791599199923e-05
99214Rx,96.83,0.00019049433279359938
99214Rx,210.41,9.524716639679969e-05
99214Rx,21.28,9.524716639679969e-05
99214Rx,54.04,2.3811791599199923e-05
99214Rx,34.7,0.00011905895799599962
99214Rx,54.09,9.524716639679969e-05
99214Rx,34.2,2.3811791599199923e-05
99214Rx,34.0,0.00011905895799599962
99214Rx,36.6,7.143537479759977e-05
99214Rx,36.1,7.143537479759977e-05
99214Rx,36.0,0.0002143061243927993
99214Rx,64.79,9.524716639679969e-05
99214Rx,185.8,4.7623583198399846e-05
99214Rx,155.36,9.524716639679969e-05
99214Rx,5.34,0.00023811791599199925
99214Rx,5.35,7.143537479759977e-05
99214Rx,5.36,4.7623583198399846e-05
99214Rx,5.37,9.524716639679969e-05
99214Rx,5.31,4.7623583198399846e-05
99214Rx,18.72,2.3811791599199923e-05
99214Rx,5.38,2.3811791599199923e-05
99214Rx,5.39,0.00011905895799599962
99214Rx,18.74,9.524716639679969e-05
99214Rx,14.32,0.00011905895799599962
99214Rx,2.43,0.00011905895799599962
99214Rx,2.44,0.0002143061243927993
99214Rx,2.45,0.0004762358319839985
99214Rx,2.46,0.00019049433279359938
99214Rx,2.47,9.524716639679969e-05
99214Rx,2.48,0.00014287074959519954
99214Rx,4.66,0.00016668254119439946
99214Rx,50.33,7.143537479759977e-05
99214Rx,92.89,7.143537479759977e-05
99214Rx,32.5,7.143537479759977e-05
99214Rx,32.4,9.524716639679969e-05
99214Rx,35.66,2.3811791599199923e-05
99214Rx,99.63,4.7623583198399846e-05
99214Rx,22.95,0.00019049433279359938
99214Rx,37.0,0.00011905895799599962
99214Rx,8.0,0.0003333650823887989
99214Rx,8.2,0.00026192970759119917
99214Rx,8.7,0.0002143061243927993
99214Rx,8.6,7.143537479759977e-05
99214Rx,8.9,7.143537479759977e-05
99214Rx,8.8,4.7623583198399846e-05
99214Rx,32.53,2.3811791599199923e-05
99214Rx,12.04,7.143537479759977e-05
99214Rx,6.39,0.0002857414991903991
99214Rx,21.12,7.143537479759977e-05
99214Rx,66.12,9.524716639679969e-05
99214Rx,-215.09,2.3811791599199923e-05
99214Rx,23.14,9.524716639679969e-05
99214Rx,58.9,0.00011905895799599962
99214Rx,83.52,2.3811791599199923e-05
99214Rx,189.93,2.3811791599199923e-05
99214Rx,201.02,0.00011905895799599962
99214Rx,81.54,2.3811791599199923e-05
99214Rx,58.73,4.7623583198399846e-05
99214Rx,162.31,4.7623583198399846e-05
99214Rx,372.48,0.00011905895799599962
99214Rx,145.56,2.3811791599199923e-05
99214Rx,4.59,2.3811791599199923e-05
99214Rx,4.58,0.0002143061243927993
99214Rx,4.55,7.143537479759977e-05
99214Rx,4.57,9.524716639679969e-05
99214Rx,4.56,7.143537479759977e-05
99214Rx,4.51,7.143537479759977e-05
99214Rx,4.53,0.00014287074959519954
99214Rx,4.52,2.3811791599199923e-05
99214Rx,22.76,0.00011905895799599962
99214Rx,42.03,0.00014287074959519954
99214Rx,137.45,0.00011905895799599962
99214Rx,1.64,2.3811791599199923e-05
99214Rx,172.34,0.0002143061243927993
99214Rx,-15.58,4.7623583198399846e-05
99214Rx,14.28,0.0002143061243927993
99214Rx,9.67,7.143537479759977e-05
99214Rx,9.66,7.143537479759977e-05
99214Rx,9.65,9.524716639679969e-05
99214Rx,14.27,2.3811791599199923e-05
99214Rx,9.63,2.3811791599199923e-05
99214Rx,9.61,0.00023811791599199925
99214Rx,16.69,9.524716639679969e-05
99214Rx,7.76,0.0006667301647775979
99214Rx,7.77,0.0003333650823887989
99214Rx,1.29,9.524716639679969e-05
99214Rx,7.75,0.00023811791599199925
99214Rx,7.72,4.7623583198399846e-05
99214Rx,7.73,2.3811791599199923e-05
99214Rx,7.71,9.524716639679969e-05
99214Rx,1.22,0.00014287074959519954
99214Rx,1.21,0.00023811791599199925
99214Rx,79.61,4.7623583198399846e-05
99214Rx,7.79,0.00014287074959519954
99214Rx,115.81,9.524716639679969e-05
99214Rx,10.25,2.3811791599199923e-05
99214Rx,10.27,4.7623583198399846e-05
99214Rx,15.67,4.7623583198399846e-05
99214Rx,17.29,4.7623583198399846e-05
99214Rx,72.32,0.00011905895799599962
99214Rx,32.88,4.7623583198399846e-05
99214Rx,32.89,7.143537479759977e-05
99214Rx,-103.81,2.3811791599199923e-05
99214Rx,37.32,2.3811791599199923e-05
99214Rx,17.24,2.3811791599199923e-05
99214Rx,557.12,0.00016668254119439946
99214Rx,88.4,4.7623583198399846e-05
99214Rx,-60.38,2.3811791599199923e-05
99214Rx,31.28,2.3811791599199923e-05
99214Rx,0.26,0.00019049433279359938
99214Rx,0.27,4.7623583198399846e-05
99214Rx,22.1,2.3811791599199923e-05
99214Rx,10.05,7.143537479759977e-05
99214Rx,156.28,9.524716639679969e-05
99214Rx,28.83,0.00011905895799599962
99214Rx,75.21,0.00014287074959519954
99214Rx,27.5,9.524716639679969e-05
99214Rx,27.4,0.00011905895799599962
99214Rx,27.9,9.524716639679969e-05
99214Rx,25.1,4.7623583198399846e-05
99214Rx,25.0,0.0024049909515191925
99214Rx,25.3,4.7623583198399846e-05
99214Rx,70.54,7.143537479759977e-05
99214Rx,25.6,4.7623583198399846e-05
99214Rx,128.44,7.143537479759977e-05
99214Rx,-27.77,0.00019049433279359938
99214Rx,23.6,9.524716639679969e-05
99214Rx,23.5,0.00038098866558719876
99214Rx,23.4,2.3811791599199923e-05
99214Rx,13.29,4.7623583198399846e-05
99214Rx,23.2,9.524716639679969e-05
99214Rx,23.1,0.00014287074959519954
99214Rx,13.24,2.3811791599199923e-05
99214Rx,18.65,2.3811791599199923e-05
99214Rx,6.27,7.143537479759977e-05
99214Rx,398.0,9.524716639679969e-05
99214Rx,86.89,4.7623583198399846e-05
99214Rx,5.25,4.7623583198399846e-05
99214Rx,5.23,2.3811791599199923e-05
99214Rx,5.22,2.3811791599199923e-05
99214Rx,203.05,9.524716639679969e-05
99214Rx,29.7,9.524716639679969e-05
99214Rx,5.28,9.524716639679969e-05
99214Rx,2.53,0.00038098866558719876
99214Rx,50.25,7.143537479759977e-05
99214Rx,2.56,0.00011905895799599962
99214Rx,2.55,0.00011905895799599962
99214Rx,2.54,9.524716639679969e-05
99214Rx,2.59,9.524716639679969e-05
99214Rx,2.58,0.00038098866558719876
99214Rx,33.82,2.3811791599199923e-05
99214Rx,9.8,9.524716639679969e-05
99214Rx,9.9,2.3811791599199923e-05
99214Rx,9.4,2.3811791599199923e-05
99214Rx,9.6,7.143537479759977e-05
99214Rx,9.7,0.0006429183731783979
99214Rx,9.0,0.0024049909515191925
99214Rx,9.1,9.524716639679969e-05
99214Rx,9.3,0.00026192970759119917
99214Rx,-5.81,0.00016668254119439946
99214Rx,52.61,9.524716639679969e-05
99214Rx,8.21,4.7623583198399846e-05
99214Rx,8.28,0.00011905895799599962
99214Rx,8.29,0.00011905895799599962
99214Rx,86.7,0.00011905895799599962
99214Rx,-25.49,4.7623583198399846e-05
99214Rx,51.66,0.00011905895799599962
99214Rx,53.28,4.7623583198399846e-05
99214Rx,119.98,2.3811791599199923e-05
99214Rx,98.71,0.0002857414991903991
99214Rx,43.73,2.3811791599199923e-05
99214Rx,23.01,0.00019049433279359938
99214Rx,100.0,0.0005476712067815983
99214Rx,84.84,9.524716639679969e-05
99214Rx,151.5,4.7623583198399846e-05
99214Rx,4.28,0.000309553290789599
99214Rx,36.41,2.3811791599199923e-05
99214Rx,4.22,2.3811791599199923e-05
99214Rx,4.24,0.00011905895799599962
99214Rx,29.0,7.143537479759977e-05
99214Rx,4.26,4.7623583198399846e-05
99214Rx,29.2,0.00019049433279359938
99214Rx,22.46,7.143537479759977e-05
99214Rx,99.99,0.00019049433279359938
99214Rx,78.16,2.3811791599199923e-05
52214,0.0,0.3333333333333333
52214,10.0,0.6666666666666666
90732Rx,0.0,0.9565217391304348
90732Rx,52.37,0.014492753623188406
90732Rx,18.45,0.014492753623188406
90732Rx,50.0,0.014492753623188406
6030F,8.21,1.0
8831226,0.0,1.0
57135,0.0,1.0
58340Rx,0.0,1.0
21085,0.0,0.5555555555555556
21085,975.0,0.4444444444444444
9939525Rx,0.0,0.7647058823529411
9939525Rx,77.59,0.11764705882352941
9939525Rx,42.35,0.11764705882352941
21089,1509.0,1.0
J1000,34.34,0.05084745762711865
J1000,0.0,0.8135593220338984
J1000,3.43,0.11864406779661017
J1000,60.68,0.01694915254237288
84999,0.0,0.6285714285714286
84999,2500.0,0.08571428571428572
84999,68.54,0.05714285714285714
84999,83.01,0.05714285714285714
84999,40.51,0.05714285714285714
84999,84.43,0.05714285714285714
84999,1586.87,0.05714285714285714
004104,0.0,1.0
90669Rx,0.0,1.0
991448,0.0,1.0
L4386GA,288.55,1.0
L2820,20.0,0.06666666666666667
L2820,0.0,0.8888888888888888
L2820,59.53,0.044444444444444446
78451Rx,0.0,1.0
8005390Rx,0.0,1.0
L3760Rx,4.01,1.0
D2980,0.0,0.8571428571428571
D2980,152.0,0.14285714285714285
27043,0.0,1.0
T4522,0.0,1.0
T4523,0.0,0.4444444444444444
T4523,124.8,0.5555555555555556
T4525,0.0,1.0
85730,935.61,0.00558659217877095
85730,1820.9,0.00558659217877095
85730,626.38,0.00931098696461825
85730,344.94,0.0074487895716946
85730,120.94,0.00558659217877095
85730,0.0,0.6145251396648045
85730,1558.3,0.0037243947858473
85730,524.1,0.00558659217877095
85730,755.4,0.0074487895716946
85730,8.33,0.00558659217877095
85730,12.6,0.00558659217877095
85730,122.49,0.0074487895716946
85730,14.34,0.00186219739292365
85730,44.81,0.00558659217877095
85730,7.9,0.0074487895716946
85730,14.55,0.00186219739292365
85730,5.66,0.00186219739292365
85730,30.97,0.0037243947858473
85730,477.33,0.00931098696461825
85730,5.4,0.0074487895716946
85730,305.71,0.0037243947858473
85730,1108.12,0.00931098696461825
85730,297.51,0.0074487895716946
85730,2.7,0.00931098696461825
85730,529.44,0.0037243947858473
85730,3.83,0.0074487895716946
85730,30.84,0.00558659217877095
85730,294.28,0.0037243947858473
85730,1009.24,0.0037243947858473
85730,469.43,0.0074487895716946
85730,9.0,0.0074487895716946
85730,205.44,0.00931098696461825
85730,290.0,0.00558659217877095
85730,923.53,0.0074487895716946
85730,8.1,0.0111731843575419
85730,596.44,0.00186219739292365
85730,2065.18,0.0074487895716946
85730,157.17,0.00558659217877095
85730,40.3,0.00558659217877095
85730,469.9,0.0074487895716946
85730,8.69,0.0223463687150838
85730,102.65,0.0037243947858473
85730,2389.81,0.0037243947858473
85730,80.43,0.00558659217877095
85730,259.95,0.0074487895716946
85730,344.93,0.0074487895716946
85730,1502.76,0.0074487895716946
85730,30.83,0.00558659217877095
85730,61.77,0.0037243947858473
85730,947.88,0.00186219739292365
85730,14.3,0.0111731843575419
85730,377.85,0.00931098696461825
85730,17.31,0.00931098696461825
85730,2.62,0.00558659217877095
85730,45.56,0.00186219739292365
85730,10.08,0.00558659217877095
85730,234.77,0.00186219739292365
85730,1392.46,0.00186219739292365
85730,60.9,0.0074487895716946
85730,528.82,0.0074487895716946
85730,468.03,0.00186219739292365
85730,51.47,0.0074487895716946
85730,235.83,0.0074487895716946
85732,99.34,0.4444444444444444
85732,0.0,0.5555555555555556
98967,0.0,0.7777777777777778
98967,867.27,0.2222222222222222
98966,0.0,1.0
98960,0.0,1.0
58150,0.0,0.9090909090909091
58150,312.2,0.09090909090909091
98968,867.27,1.0
D8070,750.0,1.0
9711659,86.05,1.0
90703,0.0,0.84
90703,40.05,0.12
90703,132.71,0.04
90702,0.0,1.0
90701,0.0,1.0
90700,242.0,0.004744958481613286
90700,-240.11,0.0071174377224199285
90700,2.54,0.005931198102016607
90700,0.0,0.9608540925266904
90700,11.0,0.005931198102016607
90700,4.8,0.0035587188612099642
90700,459.0,0.005931198102016607
90700,170.0,0.005931198102016607
90707,0.0,0.9812067260138477
90707,35.0,0.003956478733926805
90707,4.9,0.003956478733926805
90707,56.54,0.002967359050445104
90707,5.17,0.006923837784371909
90707,78.11,0.0009891196834817012
6829,0.0,1.0
