From_CPT,To_CPT,Probability
99202,72050,0.004201680672268907
99202,87529,0.004201680672268907
99202,20550,0.004201680672268907
99202,92567,0.004201680672268907
99202,09935,0.004201680672268907
99202,45378,0.004201680672268907
99202,L3100,0.004201680672268907
99202,86803,0.004201680672268907
99202,G8447,0.004201680672268907
99202,69210,0.004201680672268907
99202,90862,0.004201680672268907
99202,99000,0.004201680672268907
99202,Y9210,0.004201680672268907
99202,Y5160,0.008403361344537815
99202,90471,0.004201680672268907
99202,80000,0.004201680672268907
99202,36415,0.008403361344537815
99202,70355,0.004201680672268907
99202,73000,0.004201680672268907
99202,Y4500,0.004201680672268907
99202,99243,0.004201680672268907
99202,11310,0.004201680672268907
99202,95117,0.004201680672268907
99202,A6449,0.004201680672268907
99202,86580,0.004201680672268907
99202,76811,0.004201680672268907
99202,73630,0.012605042016806723
99202,93000,0.008403361344537815
99202,90460,0.004201680672268907
99205,99213,0.041666666666666664
99205,93000,0.013888888888888888
99205,99211,0.013888888888888888
99205,88321,0.013888888888888888
99205,99214,0.013888888888888888
99205,73564,0.013888888888888888
99205,73130,0.013888888888888888
99205,77003,0.013888888888888888
99205,90806,0.027777777777777776
99205,99000,0.013888888888888888
99205,94727,0.013888888888888888
99205,END_STATE,0.013888888888888888
99205,Y3000,0.027777777777777776
99205,99354,0.041666666666666664
99205,97001,0.013888888888888888
99205,97140,0.013888888888888888
99205,98943,0.013888888888888888
99205,80061,0.08333333333333333
99205,87880,0.013888888888888888
99205,E0776,0.013888888888888888
99205,81003,0.027777777777777776
99205,71020,0.013888888888888888
99205,82565,0.013888888888888888
99205,36415,0.013888888888888888
99205,Y3050,0.013888888888888888
99205,99205,0.013888888888888888
99205,99204,0.013888888888888888
99205,72202,0.013888888888888888
99205,99205Rx,0.1527777777777778
99205,83002,0.013888888888888888
99205,11042,0.013888888888888888
99205,99386,0.013888888888888888
99205,G8553,0.013888888888888888
99205,Y4200,0.013888888888888888
99205,83090,0.041666666666666664
99205,76830,0.013888888888888888
99205,71250,0.013888888888888888
99205,90837,0.013888888888888888
99205,88175,0.013888888888888888
99205,00300,0.027777777777777776
99205,09935,0.013888888888888888
99205,73610,0.013888888888888888
99205,90670,0.013888888888888888
99205,U510,0.013888888888888888
99205,Y4300,0.013888888888888888
99205,84481,0.013888888888888888
99205,69210,0.013888888888888888
99204,99212,0.004629629629629629
99204,99395,0.004629629629629629
99204,END_STATE,0.013888888888888888
99204,17000,0.004629629629629629
99204,92557,0.004629629629629629
99204,97001,0.004629629629629629
99204,Y4210,0.004629629629629629
99204,97003,0.004629629629629629
99204,98940,0.009259259259259259
99204,87804,0.004629629629629629
99204,94760,0.013888888888888888
99204,87880,0.018518518518518517
99204,73721,0.004629629629629629
99204,81002,0.009259259259259259
99204,81003,0.013888888888888888
99204,81001,0.004629629629629629
99204,77052,0.004629629629629629
99204,72158,0.004629629629629629
99204,76514,0.004629629629629629
99204,99385,0.009259259259259259
99204,93226,0.004629629629629629
99204,90836,0.004629629629629629
99204,92083,0.004629629629629629
99204,36415,0.004629629629629629
99204,84703,0.004629629629629629
99204,Y4830,0.004629629629629629
99204,71010,0.009259259259259259
99204,28296TA,0.004629629629629629
99204,73560,0.004629629629629629
99204,73562,0.013888888888888888
99204,J0696,0.009259259259259259
99204,73070,0.004629629629629629
99204,88305,0.009259259259259259
99204,D1110,0.004629629629629629
99204,S9088,0.004629629629629629
99204,97140,0.013888888888888888
99204,80047,0.004629629629629629
99204,97026,0.004629629629629629
99204,67145,0.004629629629629629
99204,J3301,0.004629629629629629
99204,73510,0.004629629629629629
99204,81025,0.004629629629629629
99204,82627,0.004629629629629629
99204,99051,0.009259259259259259
99204,99202,0.009259259259259259
99204,99204,0.032407407407407406
99204,99204Rx,0.23148148148148148
99204,83002,0.004629629629629629
99204,84270,0.004629629629629629
99204,80050,0.004629629629629629
99204,008104,0.004629629629629629
99204,78227,0.004629629629629629
99204,97032,0.004629629629629629
99204,G8427,0.004629629629629629
99204,85613,0.004629629629629629
99204,99213,0.032407407407407406
99204,99217,0.004629629629629629
99204,99214,0.032407407407407406
99204,99215,0.004629629629629629
99204,73110,0.004629629629629629
99204,87086,0.004629629629629629
99204,94010,0.009259259259259259
99204,Y3000,0.018518518518518517
99204,92015,0.004629629629629629
99204,Y4310,0.004629629629629629
99204,71020,0.004629629629629629
99204,92226,0.004629629629629629
99204,73120,0.004629629629629629
99204,92225,0.004629629629629629
99204,82947,0.004629629629629629
99204,92012,0.004629629629629629
99204,86160,0.004629629629629629
99204,EMERG,0.009259259259259259
99204,20551,0.004629629629629629
99204,95004,0.004629629629629629
99204,Y3010,0.013888888888888888
99204,76830,0.004629629629629629
99204,82306,0.004629629629629629
99204,97811,0.004629629629629629
99204,97110,0.004629629629629629
99204,72100,0.004629629629629629
99204,73610,0.013888888888888888
99204,Y4710,0.004629629629629629
99204,G0008,0.009259259259259259
99204,69210,0.004629629629629629
99204,84403,0.004629629629629629
99204,93306,0.004629629629629629
99204,Y7300,0.009259259259259259
