From_CPT,To_CPT,Probability
Before1972_80048,Before1972_87086,0.03773584905660377
Before1972_80048,Before1972_20610,0.018867924528301886
Before1972_80048,Before1972_87088,0.018867924528301886
Before1972_80048,Before1972_83036,0.018867924528301886
Before1972_80048,Before1972_84439,0.018867924528301886
Before1972_80048,Before1972_85027,0.018867924528301886
Before1972_80048,Before1972_80048Rx,0.11320754716981132
Before1972_80048,Before1972_87040,0.018867924528301886
Before1972_80048,Before1972_90472,0.018867924528301886
Before1972_80048,Before1972_99396,0.018867924528301886
Before1972_80048,Before1972_83735,0.05660377358490566
Before1972_7649926,Before1972_7705126,1.0
Before1972_80047,Before1972_73610,0.3333333333333333
Before1972_80047,Before1972_J2543,0.3333333333333333
Before1972_80047,Before1972_99284,0.3333333333333333
After1972_64455,After1972_64455Rx,1.0
After1972_76770,After1972_80047,0.08333333333333333
After1972_76770,After1972_99395,0.08333333333333333
After1972_76770,After1972_Y4020,0.08333333333333333
After1972_76770,After1972_76770,0.25
After1972_76770,After1972_76770Rx,0.25
After1972_76770,After1972_81001,0.08333333333333333
After1972_76770,After1972_99214,0.08333333333333333
After1972_76770,After1972_99213,0.08333333333333333
After1972_72146Rx,After1972_87880,0.125
After1972_72146Rx,After1972_72146Rx,0.875
After1972_D0240,After1972_D1110,0.25
After1972_D0240,After1972_D0220,0.25
After1972_D0240,After1972_D0240,0.25
After1972_D0240,After1972_D0120,0.25
After1972_G8918Rx,After1972_G8918Rx,0.875
After1972_G8918Rx,END_STATE,0.125
Before1972_Y9060,Before1972_Y3000,0.2222222222222222
Before1972_Y9060,Before1972_Y9060,0.7407407407407407
Before1972_Y9060,Before1972_Y9060Rx,0.037037037037037035
After1972_72170,After1972_U120,0.07142857142857142
After1972_72170,After1972_L3170,0.07142857142857142
After1972_72170,After1972_99204,0.07142857142857142
After1972_72170,After1972_73562,0.14285714285714285
After1972_72170,After1972_72170Rx,0.07142857142857142
After1972_72170,After1972_98941,0.07142857142857142
After1972_72170,After1972_97535,0.07142857142857142
After1972_72170,After1972_73590,0.07142857142857142
After1972_72170,After1972_E0143,0.07142857142857142
After1972_72170,After1972_Y3200,0.14285714285714285
After1972_72170,After1972_72040,0.07142857142857142
After1972_72170,After1972_99212,0.07142857142857142
After1972_29888,After1972_U250,0.16666666666666666
After1972_29888,After1972_U370,0.16666666666666666
After1972_29888,After1972_29880,0.16666666666666666
After1972_29888,After1972_29888Rx,0.16666666666666666
After1972_29888,After1972_L1832,0.16666666666666666
After1972_29888,After1972_U278,0.16666666666666666
Before1972_S5025,Before1972_85652,1.0
After1972_0250,After1972_0258,0.25
After1972_0250,After1972_72072,0.25
After1972_0250,After1972_88313,0.25
After1972_0250,After1972_0120,0.25
After1972_29880,After1972_29888,0.3333333333333333
After1972_29880,After1972_29879,0.3333333333333333
After1972_29880,After1972_01400,0.3333333333333333
After1972_29881,After1972_29877,1.0
Before1972_76700,Before1972_76700Rx,0.14285714285714285
Before1972_76700,Before1972_88305,0.14285714285714285
Before1972_76700,Before1972_76700,0.14285714285714285
Before1972_76700,Before1972_95165,0.14285714285714285
Before1972_76700,Before1972_99203,0.14285714285714285
Before1972_76700,Before1972_97140,0.14285714285714285
Before1972_76700,Before1972_99233,0.14285714285714285
After1972_J2405,After1972_80053,0.05555555555555555
After1972_J2405,After1972_J3490,0.05555555555555555
After1972_J2405,After1972_J2795,0.05555555555555555
After1972_J2405,After1972_J0690,0.1111111111111111
After1972_J2405,After1972_96372,0.05555555555555555
After1972_J2405,After1972_87086,0.05555555555555555
After1972_J2405,After1972_87880,0.05555555555555555
After1972_J2405,After1972_23515,0.05555555555555555
After1972_J2405,After1972_~,0.05555555555555555
After1972_J2405,After1972_J3010,0.1111111111111111
After1972_J2405,After1972_72040,0.05555555555555555
After1972_J2405,After1972_96375,0.05555555555555555
After1972_J2405,After1972_99214,0.05555555555555555
After1972_J2405,After1972_85025,0.05555555555555555
After1972_J2405,After1972_96361,0.05555555555555555
After1972_J2405,After1972_73000,0.05555555555555555
Before1972_E0676,Before1972_99205,0.5
Before1972_E0676,Before1972_68720,0.5
Before1972_76705,Before1972_Y3000,0.16666666666666666
Before1972_76705,Before1972_80053,0.08333333333333333
Before1972_76705,Before1972_99214,0.08333333333333333
Before1972_76705,Before1972_99213,0.08333333333333333
Before1972_76705,Before1972_76705,0.08333333333333333
Before1972_76705,Before1972_76705Rx,0.3333333333333333
Before1972_76705,Before1972_36415,0.08333333333333333
Before1972_76705,Before1972_99284,0.08333333333333333
After1972_U260Rx,After1972_99213,0.2
After1972_U260Rx,After1972_U260Rx,0.8
Before1972_90471,Before1972_93000,0.025
Before1972_90471,Before1972_85610,0.00625
Before1972_90471,Before1972_80053,0.00625
Before1972_90471,Before1972_99203,0.0125
Before1972_90471,Before1972_99205,0.00625
Before1972_90471,Before1972_90460,0.00625
Before1972_90471,END_STATE,0.00625
Before1972_90471,Before1972_36416,0.00625
Before1972_90471,Before1972_36415,0.00625
Before1972_90471,Before1972_87880,0.00625
Before1972_90471,Before1972_99243,0.00625
Before1972_90471,Before1972_77052,0.00625
Before1972_90471,Before1972_J3301,0.00625
Before1972_90471,Before1972_90636,0.00625
Before1972_90471,Before1972_90715,0.0625
Before1972_90471,Before1972_90716,0.0125
Before1972_90471,Before1972_83701,0.00625
Before1972_90471,Before1972_17110,0.00625
Before1972_90471,Before1972_90654,0.00625
Before1972_90471,Before1972_90656,0.06875
Before1972_90471,Before1972_98941,0.00625
Before1972_90471,Before1972_90734,0.025
Before1972_90471,Before1972_90736,0.03125
Before1972_90471,Before1972_90471Rx,0.08125
Before1972_90471,Before1972_90658,0.16875
Before1972_90471,Before1972_92551,0.00625
Before1972_90471,Before1972_88175,0.0125
Before1972_90471,Before1972_80000,0.00625
Before1972_90471,Before1972_99386,0.00625
Before1972_90471,Before1972_99214,0.025
Before1972_90471,Before1972_G0328,0.00625
Before1972_90471,Before1972_99212,0.00625
Before1972_90471,Before1972_99213,0.05625
Before1972_90471,Before1972_99211,0.00625
Before1972_90471,Before1972_82270,0.00625
Before1972_90471,Before1972_99080,0.00625
Before1972_90471,Before1972_A4550,0.0125
Before1972_90471,Before1972_83516,0.00625
Before1972_90471,Before1972_85025,0.00625
Before1972_90471,Before1972_99396,0.0625
Before1972_90471,Before1972_99284,0.00625
Before1972_90471,Before1972_90471,0.01875
Before1972_90471,Before1972_90472,0.05
Before1972_90471,Before1972_17000,0.00625
Before1972_90471,Before1972_99395,0.01875
Before1972_90471,Before1972_99394,0.00625
Before1972_90471,Before1972_90686,0.025
Before1972_90471,Before1972_80101,0.00625
Before1972_90471,Before1972_90649,0.03125
Before1972_90471,Before1972_G0202,0.00625
Before1972_90471,Before1972_99204,0.00625
Before1972_90470,Before1972_99213,1.0
Before1972_90473,Before1972_90660,0.16666666666666666
Before1972_90473,Before1972_90672,0.5
Before1972_90473,Before1972_S9088,0.08333333333333333
Before1972_90473,Before1972_99201,0.08333333333333333
Before1972_90473,Before1972_92551,0.08333333333333333
Before1972_90473,Before1972_90804,0.08333333333333333
Before1972_90472,Before1972_90471,0.2692307692307692
Before1972_90472,Before1972_Q2038,0.038461538461538464
Before1972_90472,Before1972_99386,0.038461538461538464
Before1972_90472,Before1972_90715,0.15384615384615385
Before1972_90472,Before1972_90716,0.038461538461538464
Before1972_90472,Before1972_99213,0.038461538461538464
Before1972_90472,Before1972_90700,0.038461538461538464
Before1972_90472,Before1972_99393,0.038461538461538464
